event_id,station,phase,event_time,arrival_time,epidist,hypodist,arrival_latency_s
4294,TKOY00,S,2025-05-13 17:46:31.839759,2025-05-13 17:46:58.360000,90.2253,90.59150126895436,26.520241
4294,KRTK01,S,2025-05-13 17:46:31.839759,2025-05-13 17:46:58.369900,87.6737,88.05051398920372,26.530141
4527,ELBA00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:00.620000,36.074,38.87646585595228,6.539642
4527,BOTS00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:01.349900,38.8595,41.47417101882838,7.269542
4527,CTKS00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:02.300000,47.0264,49.2090278141016,8.219642
4527,ERDK01,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:02.430000,50.7352,52.76463437274084,8.349642
4527,ARMT00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:02.780000,49.4458,51.52604447353807,8.699642
4527,SLVT00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:02.840000,47.3764,49.54361107558697,8.759642
4527,BGKT00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:03.000000,51.2789,53.28763183571798,8.919642
4527,ESEK01,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:03.190000,51.8133,53.8020834014727,9.109642
4527,BAND00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:03.540000,57.4269,59.22748487872016,9.459642
4527,EYUP00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:03.789900,56.782,58.60240306889321,9.709542
4527,CATL00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:03.970000,57.4643,59.26374858156564,9.889642
4527,KCTX00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.520000,62.4584,64.11784347597028,10.439642
4527,MRTI00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.580000,61.237,62.9286603261902,10.499642
4527,ISK00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.589900,62.472,64.1310915660183,10.509542
4527,BUAD07,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.660000,62.1383,63.80606905568642,10.579642
4527,TESV01,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.720000,62.3351,63.997740690269865,10.639642
4527,SARY00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.869900,64.0014,65.62183572111516,10.789542
4527,ARNA00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:04.950000,63.2305,64.87019540358287,10.869642
4527,EDC00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:05.420000,69.1572,70.65949641264807,11.339642
4527,MDNY00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:05.450000,65.6022,67.18403654357948,11.369642
4527,CTYL00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.400000,72.8881,74.31501357773558,12.319642
4527,TZLA02,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.500000,74.8918,76.2812416567076,12.419642
4527,KLYT00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.520000,72.8504,74.27803781474725,12.439642
4527,MADA00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.660000,75.0291,76.4160452278121,12.579642
4527,TKR00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.800000,74.0647,75.46937065816188,12.719642
4527,KRTK01,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.829900,74.1712,75.57389119854174,12.749542
4527,SATE00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:07.009900,78.5956,79.9206760532531,12.929542
4527,GEML00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:07.410000,80.3558,81.65231604240644,13.329642
4527,YLV00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:08.560000,87.958,89.1440176649506,14.479642
4527,NMR700,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.569900,97.7734,98.84171118009353,15.489542
4527,ULDT00,P,2025-05-20 20:36:54.080358,2025-05-20 20:37:10.760000,98.8391,99.89601498688036,16.679642
4527,ELBA00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:05.160000,36.074,38.87646585595228,11.079642
4527,BOTS00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:06.769900,38.8595,41.47417101882838,12.689542
4527,CTKS00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:08.000000,47.0264,49.2090278141016,13.919642
4527,ARMT00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.100000,49.4458,51.52604447353807,15.019642
4527,ERDK01,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.240000,50.7352,52.76463437274084,15.159642
4527,ESEK01,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.410000,51.8133,53.8020834014727,15.329642
4527,SLVT00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.430000,47.3764,49.54361107558697,15.349642
4527,BGKT00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:09.430000,51.2789,53.28763183571798,15.349642
4527,BAND00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:10.260000,57.4269,59.22748487872016,16.179642
4527,CATL00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:10.849900,57.4643,59.26374858156564,16.769542
4527,EYUP00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:11.040000,56.782,58.60240306889321,16.959642
4527,KCTX00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:11.990000,62.4584,64.11784347597028,17.909642
4527,TESV01,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:12.369900,62.3351,63.997740690269865,18.289542
4527,ISK00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:12.509900,62.472,64.1310915660183,18.429542
4527,MRTI00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:12.529900,61.237,62.9286603261902,18.449542
4527,BUAD07,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:12.660000,62.1383,63.80606905568642,18.579642
4527,ARNA00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:12.829900,63.2305,64.87019540358287,18.749542
4527,SARY00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:13.020000,64.0014,65.62183572111516,18.939642
4527,MDNY00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:13.220000,65.6022,67.18403654357948,19.139642
4527,EDC00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:13.940000,69.1572,70.65949641264807,19.859642
4527,CTYL00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:15.120000,72.8881,74.31501357773558,21.039642
4527,KRTK01,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:15.600000,74.1712,75.57389119854174,21.519642
4527,KLYT00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:15.769900,72.8504,74.27803781474725,21.689542
4527,MADA00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:16.190000,75.0291,76.4160452278121,22.109642
4527,TZLA02,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:16.260000,74.8918,76.2812416567076,22.179642
4527,TKR00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:16.349900,74.0647,75.46937065816188,22.269542
4527,SATE00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:16.980000,78.5956,79.9206760532531,22.899642
4527,GEML00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:17.240000,80.3558,81.65231604240644,23.159642
4527,YLV00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:19.369900,87.958,89.1440176649506,25.289542
4527,ULDT00,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:22.609900,98.8391,99.89601498688036,28.529542
4527,NMR700,S,2025-05-20 20:36:54.080358,2025-05-20 20:37:22.680000,97.7734,98.84171118009353,28.599642
